extra,frequency,country_id,indicator_id,price,date,source
,Annual,CAN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,COD,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,CAF,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,COG,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,CHE,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CIV,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CHL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CMR,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,CHN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,COL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CRI,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,CPV,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CYP,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CZE,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,DEU,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,DNK,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,DOM,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,DZA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ECU,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,EST,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,EGY,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ESP,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,ETH,EF:cmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,FIN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,FJI,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,FRA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GAB,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,GBR,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,GEO,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GMB,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,GRC,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GTM,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GNB,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GUY,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,HKG,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HND,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,HRV,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HTI,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,HUN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IDN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IRL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ISR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IND,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IRN,EF:cmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,ISL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ITA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,JAM,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,JOR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,JPN,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,KEN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,KGZ,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,KOR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,KWT,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,KAZ,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LAO,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,LBN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LKA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LBR,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,LSO,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,LTU,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LUX,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LVA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LBY,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MAR,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,MDA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MNE,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MDG,EF:cmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,MKD,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MLI,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MMR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MNG,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MRT,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,MLT,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MUS,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MWI,EF:cmr,6,2015-12-31,ECONOMIC_FREEDOM
,Annual,MEX,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MYS,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MOZ,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NAM,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NER,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NGA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NIC,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,NLD,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NOR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NPL,EF:cmr,7,2015-12-31,ECONOMIC_FREEDOM
,Annual,NZL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,OMN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PAN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PER,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,PNG,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,PHL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PAK,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,POL,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PRT,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,PRY,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,QAT,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ROU,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SRB,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,RUS,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,RWA,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,SYC,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,SWE,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SGP,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SVN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SVK,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,SLE,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,SEN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SUR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SLV,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SYR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SWZ,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TCD,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,TGO,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,THA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TJK,EF:cmr,8,2015-12-31,ECONOMIC_FREEDOM
,Annual,TLS,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,TUN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TUR,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TTO,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TWN,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TZA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,UKR,EF:cmr,4,2015-12-31,ECONOMIC_FREEDOM
,Annual,UGA,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,USA,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,URY,EF:cmr,9,2015-12-31,ECONOMIC_FREEDOM
,Annual,VEN,EF:cmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,VNM,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,YEM,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ZAF,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ZMB,EF:cmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ALB,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ARG,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,AUT,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,AUS,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,AZE,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,BIH,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BRB,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BGD,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BEL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BFA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BGR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BHR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BDI,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BEN,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,BRN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BOL,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,BRA,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,BHS,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BTN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BWA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,BLZ,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CAN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,COD,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,COG,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CHE,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,CIV,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,CMR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,COL,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,CRI,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CPV,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,CYP,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,CZE,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,DEU,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,DNK,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,DOM,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,DZA,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,ECU,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,EST,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,ESP,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ETH,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,FIN,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,FJI,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,FRA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GAB,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GBR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GEO,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,GHA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GMB,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,GRC,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,GTM,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,GUY,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HKG,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HND,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HRV,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HTI,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,HUN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IDN,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,IRL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IND,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,IRN,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,ISL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ITA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,JAM,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,JOR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,JPN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,KEN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,KGZ,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,KHM,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,KWT,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,KAZ,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,LAO,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,LBN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LKA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LBR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LSO,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LTU,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LUX,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LVA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,LBY,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MAR,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,MDA,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,MNE,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MDG,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,MKD,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MNG,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,MRT,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,MLT,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MUS,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MWI,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,MEX,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,MYS,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NAM,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NGA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NIC,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NLD,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NOR,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,NPL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,NZL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,OMN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PAN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PER,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PNG,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PHL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PAK,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,POL,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PRT,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,PRY,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,QAT,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,ROU,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SRB,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,RUS,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,RWA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SAU,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SYC,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SWE,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SVN,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SVK,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SLE,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SUR,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,SLV,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,SWZ,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TCD,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,TLS,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TUN,EF:lmr,3,2015-12-31,ECONOMIC_FREEDOM
,Annual,TUR,EF:lmr,1,2015-12-31,ECONOMIC_FREEDOM
,Annual,TTO,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,TWN,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,TZA,EF:lmr,5,2015-12-31,ECONOMIC_FREEDOM
,Annual,UGA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,USA,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,URY,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,YEM,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ZAF,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ZMB,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ZWE,EF:lmr,10,2015-12-31,ECONOMIC_FREEDOM
,Annual,ARE,EF:br,9.865488082386277,2016-12-31,ECONOMIC_FREEDOM
,Annual,ALB,EF:br,7.074365791901527,2016-12-31,ECONOMIC_FREEDOM
,Annual,ARM,EF:br,6.491480815575395,2016-12-31,ECONOMIC_FREEDOM
,Annual,AGO,EF:br,6.78292330373846,2016-12-31,ECONOMIC_FREEDOM
,Annual,ARG,EF:br,5.975851798056123,2016-12-31,ECONOMIC_FREEDOM
,Annual,AUT,EF:br,8.531578232716859,2016-12-31,ECONOMIC_FREEDOM
,Annual,AUS,EF:br,8.823020720879924,2016-12-31,ECONOMIC_FREEDOM
,Annual,AZE,EF:br,7.814181338777003,2016-12-31,ECONOMIC_FREEDOM
,Annual,BIH,EF:br,5.392966821729991,2016-12-31,ECONOMIC_FREEDOM
,Annual,BRB,EF:br,7.343389627128973,2016-12-31,ECONOMIC_FREEDOM
,Annual,BGD,EF:br,5.123942986502545,2016-12-31,ECONOMIC_FREEDOM
,Annual,BEL,EF:br,8.195298438682551,2016-12-31,ECONOMIC_FREEDOM
,Annual,BFA,EF:br,6.973481853691235,2016-12-31,ECONOMIC_FREEDOM
,Annual,BGR,EF:br,4.922175110081961,2016-12-31,ECONOMIC_FREEDOM
,Annual,BHR,EF:br,9.697348185369123,2016-12-31,ECONOMIC_FREEDOM
,Annual,BDI,EF:br,7.399436259468024,2016-12-31,ECONOMIC_FREEDOM
,Annual,BEN,EF:br,6.973481853691235,2016-12-31,ECONOMIC_FREEDOM
,Annual,BRN,EF:br,9.142486525212517,2016-12-31,ECONOMIC_FREEDOM
,Annual,BHS,EF:br,7.3882269330002135,2016-12-31,ECONOMIC_FREEDOM
,Annual,BTN,EF:br,9.04720725023613,2016-12-31,ECONOMIC_FREEDOM
,Annual,BWA,EF:br,8.296182376892844,2016-12-31,ECONOMIC_FREEDOM
,Annual,BLZ,EF:br,8.352229009231895,2016-12-31,ECONOMIC_FREEDOM
,Annual,CAN,EF:br,8.531578232716859,2016-12-31,ECONOMIC_FREEDOM
,Annual,COD,EF:br,6.121573042137657,2016-12-31,ECONOMIC_FREEDOM
,Annual,CAF,EF:br,4.585895316047654,2016-12-31,ECONOMIC_FREEDOM
,Annual,COG,EF:br,3.251985466378235,2016-12-31,ECONOMIC_FREEDOM
,Annual,CHE,EF:br,9.293812432527954,2016-12-31,ECONOMIC_FREEDOM
,Annual,CIV,EF:br,6.973481853691235,2016-12-31,ECONOMIC_FREEDOM
,Annual,CHL,EF:br,6.73808599786722,2016-12-31,ECONOMIC_FREEDOM
,Annual,CMR,EF:br,2.9381243252795484,2016-12-31,ECONOMIC_FREEDOM
,Annual,CHN,EF:br,7.096784444837148,2016-12-31,ECONOMIC_FREEDOM
,Annual,COL,EF:br,7.320970974193353,2016-12-31,ECONOMIC_FREEDOM
,Annual,CRI,EF:br,8.307391703360654,2016-12-31,ECONOMIC_FREEDOM
,Annual,CPV,EF:br,7.982321235794156,2016-12-31,ECONOMIC_FREEDOM
,Annual,CYP,EF:br,8.5764155385881,2016-12-31,ECONOMIC_FREEDOM
,Annual,CZE,EF:br,7.377017606532403,2016-12-31,ECONOMIC_FREEDOM
,Annual,DEU,EF:br,7.556366830017368,2016-12-31,ECONOMIC_FREEDOM
,Annual,DNK,EF:br,8.542787559184669,2016-12-31,ECONOMIC_FREEDOM
,Annual,DOM,EF:br,6.446643509704154,2016-12-31,ECONOMIC_FREEDOM
,Annual,DZA,EF:br,7.029528486030286,2016-12-31,ECONOMIC_FREEDOM
,Annual,ECU,EF:br,2.557007225374,2016-12-31,ECONOMIC_FREEDOM
,Annual,EST,EF:br,9.058416576703939,2016-12-31,ECONOMIC_FREEDOM
,Annual,EGY,EF:br,5.605944024618386,2016-12-31,ECONOMIC_FREEDOM
,Annual,ESP,EF:br,8.296182376892844,2016-12-31,ECONOMIC_FREEDOM
,Annual,ETH,EF:br,6.569946100850066,2016-12-31,ECONOMIC_FREEDOM
,Annual,FIN,EF:br,8.957532638493648,2016-12-31,ECONOMIC_FREEDOM
,Annual,FJI,EF:br,7.231296362450871,2016-12-31,ECONOMIC_FREEDOM
,Annual,FRA,EF:br,8.441903620974378,2016-12-31,ECONOMIC_FREEDOM
,Annual,GAB,EF:br,4.529848683708603,2016-12-31,ECONOMIC_FREEDOM
,Annual,GBR,EF:br,8.766974088540874,2016-12-31,ECONOMIC_FREEDOM
,Annual,GEO,EF:br,6.973481853691235,2016-12-31,ECONOMIC_FREEDOM
,Annual,GHA,EF:br,7.489110871210506,2016-12-31,ECONOMIC_FREEDOM
,Annual,GMB,EF:br,6.345759571493862,2016-12-31,ECONOMIC_FREEDOM
,Annual,GIN,EF:br,5.067896354163494,2016-12-31,ECONOMIC_FREEDOM
,Annual,GRC,EF:br,7.836599991712624,2016-12-31,ECONOMIC_FREEDOM
,Annual,GTM,EF:br,7.130412424240578,2016-12-31,ECONOMIC_FREEDOM
,Annual,GNB,EF:br,7.66846009469547,2016-12-31,ECONOMIC_FREEDOM
,Annual,GUY,EF:br,7.130412424240578,2016-12-31,ECONOMIC_FREEDOM
,Annual,HKG,EF:br,9.170509841382042,2016-12-31,ECONOMIC_FREEDOM
,Annual,HND,EF:br,7.489110871210506,2016-12-31,ECONOMIC_FREEDOM
,Annual,HRV,EF:br,7.69087874763109,2016-12-31,ECONOMIC_FREEDOM
,Annual,HTI,EF:br,7.937483929922916,2016-12-31,ECONOMIC_FREEDOM
,Annual,HUN,EF:br,6.895016568416564,2016-12-31,ECONOMIC_FREEDOM
,Annual,IDN,EF:br,7.522738850613937,2016-12-31,ECONOMIC_FREEDOM
,Annual,IRL,EF:br,9.08083522963956,2016-12-31,ECONOMIC_FREEDOM
,Annual,ISR,EF:br,7.365808280064593,2016-12-31,ECONOMIC_FREEDOM
,Annual,IND,EF:br,7.298552321257732,2016-12-31,ECONOMIC_FREEDOM
,Annual,IRN,EF:br,6.143991695073278,2016-12-31,ECONOMIC_FREEDOM
,Annual,ISL,EF:br,8.430694294506566,2016-12-31,ECONOMIC_FREEDOM
,Annual,ITA,EF:br,7.3097616477255425,2016-12-31,ECONOMIC_FREEDOM
,Annual,JAM,EF:br,6.995900506626855,2016-12-31,ECONOMIC_FREEDOM
,Annual,JOR,EF:br,8.374647662167515,2016-12-31,ECONOMIC_FREEDOM
,Annual,JPN,EF:br,8.038367868133209,2016-12-31,ECONOMIC_FREEDOM
,Annual,KEN,EF:br,7.808576675543097,2016-12-31,ECONOMIC_FREEDOM
,Annual,KGZ,EF:br,7.4779015447426955,2016-12-31,ECONOMIC_FREEDOM
,Annual,KHM,EF:br,8.060786521068827,2016-12-31,ECONOMIC_FREEDOM
